Actual Time, Return Status, Trade Time, Price 
1612773433.8618288,200,1612773433568,39178.37000000
1612773463.8669612,200,1612773463492,39188.64000000
1612773493.9755082,200,1612773493458,39179.97000000
1612773523.870443,200,1612773523571,39167.99000000
1612773553.8788233,200,1612773553512,39175.51000000
1612773583.8800886,200,1612773583681,39223.64000000
1612773613.8838947,200,1612773613429,39204.43000000
1612773643.8902483,200,1612773643632,39203.71000000
1612773673.8904853,200,1612773673464,39203.80000000
1612773703.8965151,200,1612773703611,39179.95000000
1612773733.8991966,200,1612773733356,39177.83000000
1612773764.0035727,200,1612773762994,39167.87000000
1612773793.905042,200,1612773793559,39150.00000000
1612773823.9097784,200,1612773823429,39136.09000000
1612773853.9135964,200,1612773853494,39109.74000000
1612773883.9165843,200,1612773883451,39087.24000000
1612773914.021709,200,1612773913600,39057.17000000
1612773943.821643,200,1612773943614,39063.88000000
1612773974.2357762,200,1612773973951,39127.53000000
1612774003.9312682,200,1612774003609,39122.77000000
1612774033.9348629,200,1612774033435,39134.00000000
1612774063.9364712,200,1612774063653,39152.44000000
1612774093.9413404,200,1612774093654,39135.85000000
1612774123.8437476,200,1612774123701,39128.94000000
1612774153.9523692,200,1612774153627,39111.25000000
1612774183.8393414,200,1612774183578,39130.84000000
1612774213.9562337,200,1612774213588,39132.89000000
1612774244.1656706,200,1612774243855,39165.39000000
1612774273.9656987,200,1612774273620,39157.14000000
1612774303.8642201,200,1612774303618,39174.74000000
1612774333.967248,200,1612774333631,39180.69000000
1612774363.9775674,200,1612774363534,39177.51000000
1612774394.4905226,200,1612774393874,39153.72000000
1612774423.8831003,200,1612774423589,39146.54000000
1612774453.8837955,200,1612774453446,39136.29000000
1612774483.8912046,200,1612774483709,39140.00000000
1612774513.8920105,200,1612774513584,39099.26000000
1612774543.9957168,200,1612774543581,39082.91000000
1612774573.7940874,200,1612774573494,39144.98000000
1612774603.9019191,200,1612774603606,39145.09000000
1612774633.901036,200,1612774633615,39130.22000000
1612774664.2133677,200,1612774663913,39125.05000000
1612774693.8096142,200,1612774693400,39138.32000000
1612774723.9159915,200,1612774723552,39143.01000000
1612774753.9209833,200,1612774753391,39160.86000000
1612774784.2339032,200,1612774784037,39164.99000000
1612774813.92636,200,1612774813637,39208.40000000
1612774843.8281715,200,1612774843658,39232.53000000
1612774873.8335376,200,1612774873536,39253.43000000
1612774904.038566,200,1612774903599,39250.62000000
1612774933.8370106,200,1612774933583,39237.60000000
1612774963.9494748,200,1612774963531,39252.11000000
1612774993.9489782,200,1612774993415,39262.71000000
1612775023.9559398,200,1612775023632,39256.09000000
1612775053.8562365,200,1612775053658,39298.02000000
1612775083.855272,200,1612775083662,39312.65000000
1612775113.8602033,200,1612775113684,39305.21000000
1612775143.9669044,200,1612775143598,39277.85000000
1612775173.9721732,200,1612775173536,39280.19000000
1612775203.8728323,200,1612775203637,39255.04000000
1612775233.8756194,200,1612775233626,39229.68000000
1612775263.8795176,200,1612775263619,39210.82000000
1612775293.8839293,200,1612775293644,39255.03000000
1612775323.8850155,200,1612775323585,39268.42000000
1612775353.89175,200,1612775353490,39256.93000000
1612775383.8943493,200,1612775383668,39277.08000000
1612775413.896055,200,1612775413488,39296.26000000
1612775443.9024372,200,1612775443631,39289.30000000
1612775473.905111,200,1612775473634,39308.92000000
1612775503.9082425,200,1612775503454,39313.49000000
1612775533.910121,200,1612775533531,39340.77000000
1612775563.915618,200,1612775563660,39332.41000000
1612775594.0243058,200,1612775593660,39295.41000000
1612775623.9252636,200,1612775623609,39281.26000000
1612775653.9258943,200,1612775653447,39289.07000000
1612775683.8295274,200,1612775683564,39275.61000000
1612775714.0338893,200,1612775713675,39281.81000000
1612775744.191524,200,1612775744057,39281.34000000
1612775774.2495966,200,1612775773703,39279.06000000
1612775804.1971445,200,1612775804037,39329.68000000
1612775833.8430307,200,1612775833250,39316.39000000
1612775863.757677,200,1612775863616,39299.66000000
1612775893.9599063,200,1612775893684,39284.95000000
1612775923.8548086,200,1612775923639,39293.73000000
1612775953.8555377,200,1612775953624,39282.01000000
1612775983.9679267,200,1612775983635,39259.35000000
1612776013.8686996,200,1612776013626,39231.64000000
1612776043.8710527,200,1612776043654,39222.56000000
1612776073.8731055,200,1612776073613,39207.24000000
1612776103.9777117,200,1612776103682,39240.70000000
1612776133.7832344,200,1612776133608,39219.20000000
1612776163.9879534,200,1612776163548,39200.00000000
1612776193.8867667,200,1612776193556,39157.20000000
1612776224.197477,200,1612776223873,39148.92000000
1612776254.2044256,200,1612776253742,39142.76000000
1612776284.409036,200,1612776284182,39133.19000000
1612776313.9010916,200,1612776313633,39143.65000000
1612776343.905871,200,1612776343649,39121.73000000
1612776373.9113376,200,1612776373694,39142.34000000
1612776403.8148654,200,1612776403627,39115.86000000
1612776433.9170566,200,1612776433620,39112.32000000
1612776463.920744,200,1612776463608,39084.17000000
1612776493.9231553,200,1612776493411,39055.55000000
1612776523.928556,200,1612776523596,38988.05000000
1612776553.9338794,200,1612776553615,39032.62000000
1612776583.9343183,200,1612776583494,39029.37000000
1612776613.8353002,200,1612776613597,39048.39000000
1612776643.9462159,200,1612776643691,39079.52000000
1612776673.9482772,200,1612776673716,39084.08000000
1612776704.2582405,200,1612776704019,39084.36000000
1612776733.8533266,200,1612776733576,39083.56000000
1612776763.8519917,200,1612776763546,39086.90000000
1612776793.96079,200,1612776793641,39102.02000000
1612776823.8607497,200,1612776823343,39103.36000000
1612776853.86905,200,1612776853663,39126.70000000
1612776883.9703584,200,1612776883692,39095.59000000
1612776913.9725723,200,1612776913704,39095.18000000
1612776943.982212,200,1612776943692,39066.65000000
1612776973.9796436,200,1612776973572,39080.61000000
1612777003.9900942,200,1612777003639,39097.53000000
1612777033.993269,200,1612777033604,39071.13000000
1612777063.993769,200,1612777063506,39058.69000000
1612777093.895543,200,1612777093624,39047.01000000
1612777123.8987472,200,1612777123615,38979.50000000
1612777153.905905,200,1612777153638,38997.23000000
1612777183.9030495,200,1612777183660,39040.02000000
1612777213.9071288,200,1612777213591,39054.61000000
1612777243.9137723,200,1612777243654,39039.99000000
1612777273.9185672,200,1612777273651,39034.19000000
1612777303.9181528,200,1612777303665,39010.89000000
1612777333.9252954,200,1612777333643,39030.76000000
1612777363.930976,200,1612777363715,39030.01000000
1612777393.931717,200,1612777393610,39009.61000000
1612777424.038105,200,1612777423741,38987.32000000
1612777453.8360062,200,1612777453658,38984.72000000
1612777483.838095,200,1612777483599,39026.22000000
1612777514.2549448,200,1612777513839,39041.21000000
1612777544.0526996,200,1612777543697,39073.75000000
1612777574.4646726,200,1612777574045,39039.01000000
1612777604.059016,200,1612777603594,39058.08000000
1612777633.85893,200,1612777633513,39036.51000000
1612777663.866811,200,1612777663612,39039.99000000
1612777693.869592,200,1612777693654,39032.89000000
1612777723.868123,200,1612777723579,39050.00000000
1612777753.974008,200,1612777753648,39054.78000000
1612777783.9776318,200,1612777783637,39059.63000000
1612777813.981625,200,1612777813507,39018.40000000
1612777843.9891782,200,1612777843637,39023.12000000
1612777873.7832012,200,1612777873508,38984.99000000
1612777903.8931012,200,1612777903647,38975.00000000
1612777933.8967829,200,1612777933571,39004.36000000
1612777964.0042052,200,1612777963513,38993.73000000
1612777993.8026254,200,1612777993498,38996.09000000
1612778023.8489406,200,1612778023652,38991.74000000
1612778053.8029437,200,1612778053665,38982.63000000
1612778084.124585,200,1612778083740,38968.21000000
1612778114.0221138,200,1612778113641,38968.89000000
1612778143.841176,200,1612778143702,38945.91000000
1612778174.1324632,200,1612778173658,38951.01000000
1612778203.9288359,200,1612778203708,38988.02000000
1612778233.9360576,200,1612778233646,38954.91000000
1612778263.9352965,200,1612778263668,39000.00000000
1612778294.0453215,200,1612778293667,38979.99000000
1612778324.051051,200,1612778323624,38999.99000000
1612778354.0500474,200,1612778353576,38987.92000000
1612778384.0561368,200,1612778383711,38984.61000000
1612778413.955738,200,1612778413673,38968.01000000
1612778443.957993,200,1612778443711,38946.07000000
1612778474.3724194,200,1612778473932,38927.99000000
1612778503.8627121,200,1612778503574,38917.52000000
1612778533.8666236,200,1612778533645,38913.83000000
1612778564.0764725,200,1612778563737,38933.26000000
1612778593.8750901,200,1612778593520,38961.91000000
1612778623.9808226,200,1612778623535,38969.98000000
1612778654.0881643,200,1612778653706,38904.53000000
1612778684.090487,200,1612778683824,38871.28000000
1612778714.197255,200,1612778713750,38914.19000000
1612778743.995162,200,1612778743563,38960.80000000
1612778774.002794,200,1612778773593,38961.89000000
1612778804.0028384,200,1612778803681,38969.47000000
1612778834.0067704,200,1612778833657,38959.55000000
1612778864.010054,200,1612778863638,38953.94000000
1612778894.01427,200,1612778893717,38956.92000000
1612778924.633222,200,1612778924265,38974.22000000
1612778954.0230498,200,1612778953620,39013.99000000
1612778984.0251546,200,1612778983344,39040.06000000
1612779013.8247073,200,1612779013647,38993.98000000
1612779043.930383,200,1612779043726,39027.22000000
1612779074.0357943,200,1612779073744,39006.93000000
1612779103.9286582,200,1612779103717,38986.95000000
1612779133.8396037,200,1612779133660,38978.05000000
1612779164.155898,200,1612779163958,38955.36000000
1612779194.1542647,200,1612779193549,39005.10000000
1612779223.7951157,200,1612779223492,39022.15000000
1612779253.9570892,200,1612779253524,39033.46000000
1612779283.8581994,200,1612779283468,39009.27000000
1612779313.8617034,200,1612779313619,39029.34000000
1612779343.8709018,200,1612779343668,39013.19000000
1612779373.8672626,200,1612779373568,39011.39000000
1612779404.0772588,200,1612779403736,38991.85000000
1612779434.0824187,200,1612779433718,38997.16000000
1612779464.3905218,200,1612779464060,39004.94000000
1612779494.089769,200,1612779493465,39005.72000000
1612779523.8918433,200,1612779523672,39018.60000000
1612779553.9935563,200,1612779553594,39058.36000000
1612779583.8946052,200,1612779583555,39049.25000000
1612779613.900502,200,1612779613512,39015.98000000
1612779644.2071629,200,1612779643777,38961.11000000
1612779673.9006364,200,1612779673641,38990.40000000
1612779703.9093294,200,1612779703608,39030.09000000
1612779733.9140258,200,1612779733671,39058.86000000
1612779764.019542,200,1612779763695,39051.07000000
1612779794.0233467,200,1612779793595,39076.94000000
1612779823.9243484,200,1612779823520,39043.22000000
1612779853.9280012,200,1612779853587,39051.50000000
1612779883.829613,200,1612779883439,39032.13000000
1612779913.9349136,200,1612779913695,39040.78000000
1612779943.938552,200,1612779943577,39032.93000000
1612779973.9423716,200,1612779973606,39056.90000000
1612780003.945529,200,1612780003690,39031.03000000
1612780033.950395,200,1612780033694,39047.35000000
1612780063.9533546,200,1612780063697,39028.92000000
1612780093.853887,200,1612780093532,39052.07000000
1612780123.8579626,200,1612780123616,39088.43000000
1612780154.088367,200,1612780153785,39069.31000000
1612780183.9677496,200,1612780183678,39064.78000000
1612780213.9663365,200,1612780213705,39091.61000000
1612780243.9765005,200,1612780243715,39087.09000000
1612780274.1834846,200,1612780273849,39082.25000000
1612780303.8805358,200,1612780303490,39096.88000000
1612780334.3969872,200,1612780333947,39115.00000000
1612780364.1961231,200,1612780363746,39114.98000000
1612780393.8936129,200,1612780393590,39115.53000000
1612780423.8941746,200,1612780423533,39135.92000000
1612780454.2058856,200,1612780453748,39142.94000000
1612780484.2094455,200,1612780483974,39181.36000000
1612780514.0082545,200,1612780513690,39213.52000000
1612780543.8083575,200,1612780543577,39239.24000000
1612780574.0160065,200,1612780573698,39260.75000000
1612780604.0186276,200,1612780603694,39280.97000000
1612780633.8204951,200,1612780633479,39267.00000000
1612780663.925173,200,1612780663496,39223.35000000
1612780693.9280093,200,1612780693695,39231.83000000
1612780723.9332662,200,1612780723613,39249.99000000
1612780753.935998,200,1612780753638,39273.96000000
1612780783.9471495,200,1612780783656,39311.19000000
1612780813.9457777,200,1612780813642,39289.10000000
1612780843.9533744,200,1612780843668,39261.31000000
1612780873.9529936,200,1612780873572,39285.14000000
1612780904.0594993,200,1612780903704,39268.51000000
1612780933.8623655,200,1612780933675,39279.73000000
1612780963.9670737,200,1612780963576,39270.00000000
1612780993.9656336,200,1612780993638,39245.64000000
1612781023.974658,200,1612781023580,39233.29000000
1612781054.2803922,200,1612781054075,39264.00000000
1612781083.981826,200,1612781083641,39266.84000000
1612781114.0880578,200,1612781113609,39283.88000000
1612781143.8883312,200,1612781143695,39284.47000000
1612781173.893894,200,1612781173604,39270.85000000
1612781203.8947062,200,1612781203624,39238.51000000
1612781234.3092113,200,1612781233971,39268.45000000
1612781264.4094126,200,1612781264098,39293.89000000
1612781293.908117,200,1612781293693,39297.20000000
1612781324.0138977,200,1612781323541,39301.28000000
1612781354.0183208,200,1612781353673,39332.86000000
1612781384.022018,200,1612781383735,39384.39000000
1612781414.0257173,200,1612781413740,39392.14000000
1612781444.0297868,200,1612781443774,39357.10000000
1612781473.829437,200,1612781473663,39370.24000000
1612781503.935223,200,1612781503637,39383.96000000
1612781533.9396827,200,1612781533631,39414.23000000
1612781563.941994,200,1612781563701,39368.29000000
1612781594.0491722,200,1612781593724,39389.05000000
1612781623.8487668,200,1612781623636,39360.98000000
1612781653.9538653,200,1612781653651,39361.85000000
1612781683.9581661,200,1612781683705,39359.06000000
1612781713.9583926,200,1612781713611,39365.02000000
1612781743.960803,200,1612781743646,39366.12000000
1612781773.9688344,200,1612781773645,39370.00000000
1612781803.97387,200,1612781803666,39376.46000000
1612781833.9781678,200,1612781833632,39355.06000000
1612781863.9804885,200,1612781863699,39379.40000000
1612781893.9843886,200,1612781893524,39383.90000000
1612781923.9892404,200,1612781923655,39416.59000000
1612781953.991713,200,1612781953658,39428.01000000
1612781983.995003,200,1612781983584,39425.61000000
1612782014.0008266,200,1612782013496,39450.49000000
1612782044.005861,200,1612782043562,39477.76000000
1612782073.8095937,200,1612782073585,39473.38000000
1612782103.9127693,200,1612782103722,39475.48000000
1612782133.914029,200,1612782133615,39470.44000000
1612782163.9180453,200,1612782163672,39450.01000000
1612782193.92173,200,1612782193600,39466.47000000
1612782224.029041,200,1612782223466,39446.05000000
1612782254.031511,200,1612782253646,39443.02000000
1612782284.0379114,200,1612782283474,39449.92000000
1612782313.9363613,200,1612782313705,39453.78000000
1612782344.2524042,200,1612782344030,39473.30000000
1612782373.8429234,200,1612782373646,39458.94000000
1612782403.9499853,200,1612782403580,39460.67000000
1612782433.956241,200,1612782433592,39490.43000000
1612782464.05672,200,1612782463675,39462.11000000
1612782493.8579082,200,1612782493652,39437.95000000
1612782523.8590631,200,1612782523515,39398.25000000
1612782553.8662705,200,1612782553540,39385.84000000
1612782584.17664,200,1612782583777,39407.61000000
1612782613.873712,200,1612782613638,39401.16000000
1612782644.081956,200,1612782643750,39379.93000000
1612782673.8821514,200,1612782673611,39387.16000000
1612782703.884929,200,1612782703684,39393.84000000
1612782733.8870096,200,1612782733679,39383.63000000
1612782764.8131893,200,1612782764409,39394.72000000
1612782793.893824,200,1612782793124,39409.15000000
1612782824.205194,200,1612782823918,39449.82000000
1612782853.9047189,200,1612782853470,39411.59000000
1612782884.3137891,200,1612782883955,39418.01000000
1612782914.0126421,200,1612782913707,39436.35000000
1612782944.1169531,200,1612782943615,39408.84000000
1612782973.917008,200,1612782973704,39365.03000000
1612783004.3292832,200,1612783004029,39378.83000000
1612783033.8247404,200,1612783033602,39376.92000000
1612783064.5442564,200,1612783064197,39359.99000000
1612783093.9332285,200,1612783093650,39370.13000000
1612783124.0377138,200,1612783123594,39377.35000000
1612783153.9408724,200,1612783153661,39354.72000000
1612783183.9178824,200,1612783183690,39371.17000000
1612783214.253731,200,1612783213857,39393.36000000
1612783243.9497752,200,1612783243653,39362.48000000
1612783273.9568448,200,1612783273493,39370.34000000
1612783303.9588058,200,1612783303690,39327.16000000
1612783334.2692368,200,1612783333942,39345.07000000
1612783363.9685454,200,1612783363531,39383.40000000
1612783393.9679854,200,1612783393633,39415.01000000
1612783424.2842112,200,1612783424039,39393.32000000
1612783453.7732303,200,1612783453490,39417.78000000
1612783483.87609,200,1612783483556,39399.00000000
1612783513.8811235,200,1612783513526,39361.64000000
1612783543.884678,200,1612783543474,39357.80000000
1612783573.8857942,200,1612783573681,39364.83000000
1612783604.002566,200,1612783603536,39343.61000000
1612783634.10116,200,1612783633687,39378.27000000
1612783663.9081814,200,1612783663667,39376.57000000
1612783694.006687,200,1612783693713,39388.06000000
1612783724.0094333,200,1612783723675,39382.01000000
1612783754.0137718,200,1612783753679,39377.07000000
1612783783.8108,200,1612783783560,39376.07000000
1612783813.9237258,200,1612783813611,39407.94000000
1612783844.0280874,200,1612783843739,39403.04000000
1612783873.82495,200,1612783873640,39423.25000000
1612783903.9300153,200,1612783903637,39419.60000000
1612783933.9365683,200,1612783933628,39445.73000000
1612783963.9402506,200,1612783963723,39458.44000000
1612783993.9390562,200,1612783993635,39465.95000000
1612784023.9457934,200,1612784023661,39418.26000000
1612784053.9494762,200,1612784053542,39434.20000000
1612784083.9578252,200,1612784083663,39405.35000000
1612784113.8159864,200,1612784113654,39408.12000000
1612784143.8591754,200,1612784143607,39405.99000000
1612784173.9642503,200,1612784173645,39392.57000000
1612784203.968125,200,1612784203511,39373.76000000
1612784233.9716046,200,1612784233554,39380.66000000
1612784264.2821705,200,1612784263951,39347.15000000
1612784293.876673,200,1612784293638,39370.04000000
1612784323.8794916,200,1612784323660,39381.97000000
1612784353.8839989,200,1612784353616,39436.55000000
1612784383.8867404,200,1612784383650,39399.99000000
1612784413.8961787,200,1612784413608,39405.61000000
1612784443.8944745,200,1612784443573,39408.41000000
1612784473.899116,200,1612784473554,39418.90000000
1612784504.0049508,200,1612784503663,39403.59000000
1612784533.8028033,200,1612784533634,39400.01000000
1612784563.9105613,200,1612784563660,39373.59000000
1612784593.9140882,200,1612784593623,39369.81000000
1612784623.917591,200,1612784623650,39370.00000000
1612784654.4328527,200,1612784653544,39380.00000000
1612784683.925729,200,1612784683695,39400.00000000
1612784713.929025,200,1612784713530,39400.00000000
1612784743.9292555,200,1612784743639,39412.06000000
1612784773.9368312,200,1612784773600,39444.98000000
1612784803.938112,200,1612784803585,39395.73000000
1612784833.9446282,200,1612784833662,39422.75000000
1612784863.9442809,200,1612784863510,39398.86000000
1612784894.253115,200,1612784894081,39400.00000000
1612784923.9479375,200,1612784923614,39402.54000000
1612784953.9491637,200,1612784953695,39401.49000000
1612784984.0540817,200,1612784983855,39379.02000000
1612785013.9540377,200,1612785013541,39377.37000000
1612785043.9682899,200,1612785043701,39368.33000000
1612785074.06223,200,1612785073632,39382.37000000
1612785103.8629613,200,1612785103626,39350.02000000
1612785133.9677584,200,1612785133633,39349.99000000
1612785163.967245,200,1612785163407,39360.00000000
1612785193.9723945,200,1612785193651,39351.97000000
1612785223.9765723,200,1612785223317,39339.35000000
1612785253.97748,200,1612785253493,39364.82000000
1612785283.977648,200,1612785283682,39397.00000000
1612785313.9813588,200,1612785313450,39378.12000000
1612785344.2934415,200,1612785344057,39394.04000000
1612785373.78664,200,1612785373531,39380.74000000
1612785404.0966926,200,1612785403494,39411.02000000
1612785433.8959563,200,1612785433586,39393.15000000
1612785463.8936532,200,1612785463498,39392.17000000
1612785493.8972685,200,1612785493450,39413.00000000
1612785523.9043849,200,1612785523561,39417.52000000
1612785553.9050567,200,1612785553515,39412.45000000
1612785583.908915,200,1612785583616,39398.79000000
1612785613.9094083,200,1612785613572,39431.53000000
1612785644.0112727,200,1612785643611,39448.89000000
1612785673.8130026,200,1612785673664,39479.06000000
1612785703.918794,200,1612785703627,39500.00000000
1612785734.2321088,200,1612785733764,39503.19000000
1612785764.233196,200,1612785763784,39524.05000000
1612785793.932973,200,1612785793709,39500.09000000
1612785823.9327657,200,1612785823642,39544.27000000
1612785853.9371605,200,1612785853674,39545.48000000
1612785883.9414356,200,1612785883714,39544.39000000
1612785913.941891,200,1612785913628,39544.78000000
1612785944.2538202,200,1612785943997,39496.33000000
1612785973.9526887,200,1612785973661,39497.01000000
1612786003.9542694,200,1612786003716,39404.61000000
1612786033.9572244,200,1612786033657,39383.31000000
1612786063.9612746,200,1612786063450,39305.33000000
1612786093.8606281,200,1612786093693,39316.38000000
1612786123.9690502,200,1612786123676,39289.72000000
1612786153.970802,200,1612786153555,39346.67000000
1612786183.9712608,200,1612786183749,39306.54000000
1612786213.9773378,200,1612786213638,39249.01000000
1612786243.9840593,200,1612786243664,39213.44000000
1612786273.9854114,200,1612786273747,39230.35000000
1612786303.988364,200,1612786303745,39198.41000000
1612786333.9897292,200,1612786333653,39244.11000000
1612786363.99325,200,1612786363701,39226.61000000
1612786394.0978408,200,1612786393691,39208.74000000
1612786424.5156453,200,1612786424142,39232.73000000
1612786453.9017239,200,1612786453543,39268.41000000
1612786483.908218,200,1612786483701,39219.99000000
1612786513.9092264,200,1612786513668,39258.09000000
1612786543.9131079,200,1612786543616,39272.68000000
1612786573.9137213,200,1612786573419,39231.02000000
1612786603.920235,200,1612786603646,39251.69000000
1612786633.9203486,200,1612786633666,39252.93000000
1612786663.9240189,200,1612786663584,39258.39000000
1612786693.9294393,200,1612786693498,39226.43000000
1612786724.0337381,200,1612786723445,39240.19000000
1612786753.831914,200,1612786753664,39237.89000000
1612786784.556811,200,1612786783745,39234.97000000
1612786813.941025,200,1612786813678,39232.71000000
1612786843.9455018,200,1612786843537,39230.02000000
1612786873.953108,200,1612786873644,39224.81000000
1612786903.9566605,200,1612786903627,39198.60000000
1612786933.9580696,200,1612786933691,39181.20000000
1612786963.9610043,200,1612786963645,39189.31000000
1612786993.9656503,200,1612786993650,39219.90000000
1612787023.969837,200,1612787023630,39202.55000000
1612787053.9739988,200,1612787053688,39232.09000000
1612787084.079676,200,1612787083686,39211.08000000
1612787113.9811919,200,1612787113636,39217.39000000
1612787143.9860427,200,1612787143665,39234.98000000
1612787173.9895642,200,1612787173596,39232.99000000
1612787203.9935212,200,1612787203400,39219.02000000
1612787233.9973757,200,1612787233616,39210.19000000
1612787264.0013971,200,1612787263530,39209.96000000
1612787294.0059288,200,1612787293558,39216.86000000
1612787323.8043315,200,1612787323657,39207.67000000
1612787353.9099226,200,1612787353531,39227.72000000
1612787383.9138505,200,1612787383687,39225.00000000
1612787414.020254,200,1612787413616,39200.01000000
1612787444.3299599,200,1612787443814,39214.53000000
1612787473.8249388,200,1612787473669,39203.01000000
1612787503.9296563,200,1612787503677,39134.21000000
1612787533.9332078,200,1612787533645,39135.87000000
1612787563.935724,200,1612787563655,39097.01000000
1612787593.9384031,200,1612787593781,39168.76000000
1612787623.948629,200,1612787623716,39180.00000000
1612787653.9477248,200,1612787653647,39206.07000000
1612787683.9518988,200,1612787683747,39245.33000000
1612787713.9574234,200,1612787713652,39242.10000000
1612787743.9593582,200,1612787743677,39210.58000000
1612787773.9617271,200,1612787773645,39221.90000000
1612787803.9655747,200,1612787803705,39211.41000000
1612787833.969731,200,1612787833640,39208.07000000
1612787863.9800198,200,1612787863673,39200.00000000
1612787893.9779265,200,1612787893618,39213.40000000
1612787924.0826516,200,1612787923878,39211.27000000
1612787953.8817263,200,1612787953692,39238.23000000
1612787983.884969,200,1612787983596,39236.05000000
1612788013.8897414,200,1612788013611,39233.39000000
1612788043.8936863,200,1612788043419,39267.59000000
1612788073.8972542,200,1612788073488,39287.09000000
1612788103.901176,200,1612788103667,39235.13000000
1612788133.9053948,200,1612788133638,39300.05000000
1612788163.909221,200,1612788163702,39328.24000000
1612788193.914995,200,1612788193653,39470.89000000
1612788223.9170923,200,1612788223643,39598.71000000
1612788253.9209723,200,1612788253672,39837.98000000
1612788283.9221022,200,1612788283667,40244.86000000
1612788313.9259222,200,1612788313638,40394.88000000
1612788343.93004,200,1612788343690,40730.00000000
1612788373.9339337,200,1612788373644,40482.93000000
1612788403.9309309,200,1612788403667,40710.22000000
1612788433.9404383,200,1612788433660,40880.04000000
1612788463.9384255,200,1612788463657,40905.60000000
1612788493.9470158,200,1612788493649,41000.00000000
1612788523.951065,200,1612788523692,41052.92000000
1612788553.9570343,200,1612788553606,40997.39000000
1612788583.9638917,200,1612788583742,40818.98000000
1612788614.2692344,200,1612788614065,41090.24000000
1612788643.9653785,200,1612788643677,41275.63000000
1612788674.5858886,200,1612788674136,41342.02000000
1612788703.9766886,200,1612788703681,41755.32000000
1612788733.976513,200,1612788733619,41747.61000000
1612788763.877895,200,1612788763651,41377.51000000
1612788793.9877558,200,1612788793625,41551.50000000
1612788823.98762,200,1612788823655,41768.87000000
1612788853.8888059,200,1612788853638,41821.59000000
1612788883.8923955,200,1612788883694,41925.52000000
1612788913.8966572,200,1612788913694,42001.05000000
1612788943.899178,200,1612788943692,42117.51000000
1612788973.9031708,200,1612788973641,42351.11000000
1612789003.907327,200,1612789003645,42282.00000000
1612789033.9125297,200,1612789033635,42470.95000000
1612789063.9169223,200,1612789063725,42654.54000000
1612789093.9239357,200,1612789093610,42815.05000000
1612789123.9252672,200,1612789123710,43055.25000000
1612789153.9285836,200,1612789153653,42879.98000000
1612789184.036837,200,1612789183741,42904.16000000
1612789213.8330736,200,1612789213642,43214.32000000
1612789243.9396393,200,1612789243717,42901.61000000
1612789273.9439056,200,1612789273645,43255.42000000
1612789303.9454744,200,1612789303717,43267.08000000
1612789333.950121,200,1612789333652,43228.63000000
1612789363.954117,200,1612789363673,43245.08000000
1612789393.9638917,200,1612789393642,42661.32000000
1612789423.9619713,200,1612789423710,42488.75000000
1612789453.9645452,200,1612789453652,42506.31000000
1612789483.9721174,200,1612789483631,42462.98000000
1612789513.973388,200,1612789513637,42608.71000000
1612789544.0778,200,1612789543655,42671.19000000
1612789573.8799963,200,1612789573647,42783.58000000
1612789603.881972,200,1612789603647,42735.56000000
1612789633.8859289,200,1612789633661,42605.70000000
1612789663.8899493,200,1612789663632,42594.14000000
1612789693.8919885,200,1612789693630,42501.00000000
1612789723.8970783,200,1612789723614,42503.48000000
1612789753.9046156,200,1612789753641,42419.14000000
1612789783.90323,200,1612789783653,42359.19000000
1612789814.0103812,200,1612789813622,42265.19000000
1612789843.8064349,200,1612789843638,42129.87000000
1612789873.9164207,200,1612789873698,41989.08000000
1612789903.916717,200,1612789903690,42293.00000000
1612789933.9189816,200,1612789933610,42128.22000000
1612789964.2379959,200,1612789964070,42278.35000000
1612789993.9295912,200,1612789993606,42400.30000000
1612790023.9342804,200,1612790023639,42299.99000000
1612790053.937097,200,1612790053721,42402.85000000
1612790083.9419944,200,1612790083588,42471.98000000
1612790113.9454489,200,1612790113637,42527.20000000
1612790143.949963,200,1612790143640,42697.21000000
1612790173.9525676,200,1612790173606,42736.99000000
1612790203.9597526,200,1612790203644,42799.05000000
1612790233.966548,200,1612790233616,42700.00000000
1612790263.963499,200,1612790263704,42681.97000000
1612790293.9678469,200,1612790293663,42577.48000000
1612790324.4822288,200,1612790324291,42586.61000000
1612790353.8727245,200,1612790353669,42670.90000000
1612790384.0807478,200,1612790383693,42658.34000000
1612790414.0842555,200,1612790413596,42641.00000000
1612790444.4968698,200,1612790444072,42714.21000000
1612790473.8841376,200,1612790473664,42785.31000000
1612790504.2976892,200,1612790504090,42946.49000000
1612790533.9970496,200,1612790533646,42972.22000000
1612790563.8972142,200,1612790563658,43144.95000000
1612790593.8990455,200,1612790593636,43484.50000000
1612790623.8995,200,1612790623740,43787.99000000
1612790653.9076142,200,1612790653639,44000.00000000
1612790684.0167098,200,1612790683700,44000.00000000
1612790714.021056,200,1612790713750,44074.79000000
1612790744.0270457,200,1612790743751,44521.33000000
1612790773.9251935,200,1612790773675,44420.18000000
1612790803.9329286,200,1612790803680,44888.00000000
1612790834.1401947,200,1612790833791,44583.06000000
1612790863.9333994,200,1612790863744,44098.25000000
1612790893.9378214,200,1612790893648,44191.31000000
1612790924.0455327,200,1612790923740,43973.40000000
1612790953.945267,200,1612790953672,43956.29000000
1612790983.9504628,200,1612790983666,44067.50000000
1612791014.261382,200,1612791014071,44226.30000000
1612791043.9529836,200,1612791043663,44091.15000000
1612791073.9609401,200,1612791073655,43912.09000000
